"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04380","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","44/2150","81/3905",0.54320987654321,0.986620729256388,-0.134664022793082,0.598996409911144,0.991442333646031,0.92559465985751,"3459/5601/5291/23118/7132/2355/3710/5594/3551/5532/5608/1432/3554/10000/8503/1385/5533/5290/3709/5468/5879/5530/8792/3454/2212/5295/2209/5603/3716/7048/5604/2353/488/8061/2885/169200/9021/4286/353514/2214/1147/5534/79168/3690",44
"hsa05224","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","48/2150","89/3905",0.539325842696629,0.979566239874575,-0.215811550624953,0.627968476240634,0.999999999625424,0.933583959550051,"1870/5291/2255/5241/2932/8648/4616/5594/6655/7976/6198/1871/1452/7474/6654/10000/8503/5290/51426/8202/1026/5894/3845/7482/324/23493/4609/2250/2247/1950/675/5925/2100/2252/5295/1956/673/7484/7855/8323/8313/5604/2353/5728/2885/6667/2475/4893",48
"hsa00520","Metabolism","Glycan biosynthesis and metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","14/2150","26/3905",0.538461538461538,0.977996422182469,-0.124582104179891,0.62832400770206,0.999999999625424,0.933583959550051,"5236/64841/7358/6675/9945/3098/2585/3099/10020/3101/132789/55276/7360/8790",14
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","14/2150","26/3905",0.538461538461538,0.977996422182469,-0.124582104179891,0.62832400770206,0.999999999625424,0.933583959550051,"240/6916/2687/81579/5322/1558/84647/151056/3248/255189/247/284273/5320/8644",14
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","16/2150","30/3905",0.533333333333333,0.968682170542636,-0.190568889317056,0.647741637073168,0.999999999625424,0.933583959550051,"1870/5594/9252/1871/1026/5894/3845/4193/4609/7057/1950/5925/1956/673/5604/4893",16
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","45/2150","84/3905",0.535714285714286,0.973006644518272,-0.27678565127613,0.651890316789669,0.999999999625424,0.933583959550051,"1387/477/5291/483/2932/8648/5594/2033/3091/6009/9969/117247/8850/10000/6513/8503/5290/23389/8202/5469/5894/3845/4193/9882/29079/4609/3685/10499/5170/9611/481/5295/2308/7068/113026/476/5604/25942/10231/488/4624/5350/2475/4893/3690",45
"hsa00532","Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","8/2150","15/3905",0.533333333333333,0.968682170542636,-0.13449249728465,0.655455796988833,0.999999999625424,0.933583959550051,"64131/29940/10090/9469/22856/56548/55790/55454",8
"hsa00534","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","8/2150","15/3905",0.533333333333333,0.968682170542636,-0.13449249728465,0.655455796988833,0.999999999625424,0.933583959550051,"9957/64131/9956/9394/26035/2135/8509/90161",8
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","17/2150","32/3905",0.53125,0.964898255813953,-0.220655883369045,0.656618714214588,0.999999999625424,0.933583959550051,"2729/79017/4257/2730/50484/2687/2936/10314/9588/51060/3417/5226/494143/2539/290/6240/2878",17
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","39/2150","73/3905",0.534246575342466,0.970340872889455,-0.28310179251321,0.657177460403984,0.999999999625424,0.933583959550051,"637/355/5601/5291/23118/2932/27102/57506/1457/3551/898/868/10000/6504/4179/8503/5290/1017/9367/440275/1965/3559/7099/7097/3454/5295/4478/3716/25898/6774/2353/598/54205/4615/9134/29110/3654/51135/1147",39
"hsa04975","Organismal Systems","Digestive system","hsa04975","Fat digestion and absorption","10/2150","19/3905",0.526315789473684,0.95593635250918,-0.213079378131474,0.673264560774443,0.999999999625424,0.933583959550051,"8611/338/39/81579/5322/948/84647/8613/19/5320",10
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","49/2150","92/3905",0.532608695652174,0.967366026289181,-0.350562973889543,0.676901835310733,0.999999999625424,0.933583959550051,"4074/3920/8685/535/4481/9341/29927/7037/113457/1781/5289/8417/10382/5869/523/200576/23673/718/821/1514/948/5879/7099/7097/7057/3685/2212/245973/5868/51143/526/3688/2209/112714/528/1780/715/3678/1536/84790/3684/64581/10333/79861/23545/2204/7278/2214/3690",49
"hsa00071","Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","12/2150","23/3905",0.521739130434783,0.947623862487361,-0.278807976642314,0.689019880934122,0.999999999625424,0.933583959550051,"2182/3030/1374/39/2181/3032/2180/51/10449/125/51703/126",12
"hsa04725","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","30/2150","57/3905",0.526315789473684,0.95593635250918,-0.370882135098773,0.694202916824838,0.999999999625424,0.933583959550051,"5291/2773/2775/3710/5594/59345/10000/8503/1385/5290/3709/2770/468/3845/109/23533/817/5295/774/775/2776/90993/115/5604/2353/55970/1129/3770/3786/4893",30
"hsa04081","Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling","46/2150","87/3905",0.528735632183908,0.960331462175889,-0.414117354622795,0.700335767519418,0.999999999625424,0.933583959550051,"79602/153/5291/2773/387/10411/4986/2775/11069/1395/117247/4090/59345/7433/90/8503/10672/148/3061/5290/2770/109/3685/658/2100/4089/185/5295/2768/7068/2776/51094/5745/6755/115/4880/6774/3667/154/147/55970/797/6752/5592/8660/3690",46
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","41/2150","78/3905",0.525641025641026,0.954710793082886,-0.447144980509105,0.713734755135495,0.999999999625424,0.933583959550051,"5291/9759/1183/5594/51311/94239/727/1182/1432/9555/10000/8503/5290/8970/718/8520/27180/5894/5879/7099/7097/2212/5295/2209/5603/3015/1536/5604/3684/2358/2357/1184/64581/3146/8969/1991/121504/2475/1378/2214/3690",41
"hsa04310","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","49/2150","93/3905",0.526881720430108,0.956964241060265,-0.464868446087143,0.716469936735355,0.999999999625424,0.933583959550051,"1387/5601/8454/387/4775/23291/5663/2932/23411/2033/23002/57680/1457/7976/8840/5532/22943/54894/1452/7474/27101/6425/5533/59352/7482/9475/324/5879/4609/5530/8549/4089/817/23500/147495/7484/7855/59343/8323/8945/4088/8313/1488/8061/56998/84133/6477/55366/5534",49
"hsa05031","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","17/2150","33/3905",0.515151515151515,0.935658914728682,-0.410783746724167,0.722215987596699,0.999999999625424,0.933583959550051,"23411/5532/1386/1385/5533/468/91860/5530/817/775/90993/2353/5501/4128/801/5500/5534",17
"hsa03040","Genetic Information Processing","Transcription","hsa03040","Spliceosome","43/2150","82/3905",0.524390243902439,0.952439024390244,-0.481716038169156,0.724393391214555,0.999999999625424,0.933583959550051,"9716/1659/51729/988/10291/8563/84844/22794/1655/9343/1665/10915/22916/23451/58517/10285/11017/57187/51691/6627/55119/84991/3178/6426/9128/4686/51645/9785/23020/9879/23350/10569/3190/8559/51362/10713/5356/10594/10772/23450/55660/11325/494115",43
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","18/2150","35/3905",0.514285714285714,0.934086378737541,-0.433500183795173,0.728051633933094,0.999999999625424,0.933583959550051,"55703/55718/57506/25939/4210/3551/10622/8737/10146/5440/11128/3606/840/197259/661/9533/29110/1147",18
"hsa05120","Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","19/2150","37/3905",0.513513513513513,0.932683846637335,-0.455315562497454,0.733670457971673,0.999999999625424,0.933583959550051,"535/5601/6416/998/3551/4233/1432/523/5879/102/245973/1956/526/6868/528/5603/5781/23545/1147",19
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","6/2150","12/3905",0.5,0.908139534883721,-0.352705827507698,0.740961499601279,0.999999999625424,0.933583959550051,"39/84693/2752/4594/6470/112817",6
"hsa05208","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","57/2150","109/3905",0.522935779816514,0.949797311713249,-0.588318756802796,0.754095236330662,0.999999999625424,0.933583959550051,"4257/5601/5291/6416/5337/5594/3162/6655/3091/3551/4233/196/1432/23683/6654/10000/8503/2309/5290/4698/5894/3845/5879/1950/5170/27/405/52/5295/1956/5795/1646/1836/5603/673/5580/5604/5747/2353/5728/115019/2885/5781/1728/1645/8644/5770/4217/4541/4519/4536/4540/4535/4539/4893/1147/4509",57
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","24/2150","47/3905",0.51063829787234,0.927461652647204,-0.55369556914516,0.759014654964357,0.999999999625424,0.933583959550051,"159/50484/102157402/9615/51251/2766/122481/50808/221264/132/1633/978/51727/8833/6240/7083/1503/10201/957/100/9583/955/131870/4860",24
"hsa04146","Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","24/2150","47/3905",0.51063829787234,0.927461652647204,-0.55369556914516,0.759014654964357,0.999999999625424,0.933583959550051,"54677/8540/55711/2182/83594/6342/8443/5052/5825/2181/3295/3417/5830/2180/51/5194/5828/25961/8800/225/51703/84188/390916/55670",24
"hsa00280","Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","14/2150","28/3905",0.5,0.908139534883721,-0.539877625715571,0.768080876524331,0.999999999625424,0.933583959550051,"586/65985/594/3030/3157/39/84693/64087/3158/1629/3032/316/4594/10449",14
"hsa04518",NA,NA,"hsa04518","Integrin signaling","45/2150","87/3905",0.517241379310345,0.939454691259022,-0.632059169959995,0.771080874290363,0.999999999625424,0.933583959550051,"7414/5291/3909/3918/998/10979/1286/2932/3655/284217/2321/4233/5159/10000/8503/6696/5290/718/3791/5156/3915/5879/7094/7057/22801/3685/1950/8515/3680/5295/1956/3688/341640/3678/1293/1285/5747/3987/3684/1282/29780/3908/55742/2475/3690",45
"hsa04932","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","37/2150","72/3905",0.513888888888889,0.933365633074935,-0.631583373452019,0.774145200360638,0.999999999625424,0.933583959550051,"79602/637/355/5601/5291/7132/998/83737/2932/7494/3551/51422/6945/1432/10000/8503/5290/468/4698/5468/5562/1965/5879/5295/5603/51094/3570/840/3667/2353/54205/5571/9021/8660/5465/4217/4519",37
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","18/2150","36/3905",0.5,0.908139534883721,-0.612796250919688,0.783087659769203,0.999999999625424,0.933583959550051,"727/3875/718/1828/3586/2212/2209/715/5724/3684/2358/2357/719/713/716/2204/2214/721",18
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","33/2150","65/3905",0.507692307692308,0.92211091234347,-0.700814787418334,0.796055561805905,0.999999999625424,0.933583959550051,"6401/5601/5291/998/1906/1286/5594/5054/6347/1432/10000/8503/5290/1729/3845/5879/5292/4089/185/5295/2308/5603/113026/7048/5580/1536/4088/6774/1285/5581/7056/1282/4893",33
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","70/2150","135/3905",0.518518518518518,0.941774332472007,-0.761984714450128,0.802550286563166,0.999999999625424,0.933583959550051,"637/355/5601/5291/8454/23118/2773/7132/4775/23291/2775/3710/1399/5594/25939/3551/5532/6198/5608/1432/59345/10000/8503/2185/5533/5290/3709/2770/91860/5894/85363/3845/5879/7099/8737/7097/5530/8451/9730/5295/85417/1111/130340/6921/2776/5603/8450/1073/8945/8065/164/1398/5604/5747/2353/598/54205/55970/4615/545/5062/8905/29110/3654/51135/801/2475/4893/1147/5534",70
"hsa05166","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","71/2150","137/3905",0.518248175182482,0.941283313529112,-0.774286968218048,0.805765429066978,0.999999999625424,0.933583959550051,"996/1387/1870/9519/5601/5291/6416/7132/4775/1739/7514/51433/4214/5594/2033/331/3551/898/5532/1871/8850/7850/3554/1386/10000/6513/8503/1385/4801/5533/5290/1017/1026/2002/821/468/3845/3559/3601/2113/9700/4609/7094/109/5530/5925/64784/4089/5295/1111/64682/9184/701/2114/90993/2005/115/3716/7048/4088/5604/2353/598/5728/545/9134/8061/246184/4893/1147/5534",71
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","25/2150","50/3905",0.5,0.908139534883721,-0.723497483832562,0.807163132696711,0.999999999625424,0.933583959550051,"7414/5291/3909/3918/1286/384/284217/5869/7850/3554/5052/8503/5290/3915/3586/7099/7097/5868/5295/2776/1285/5747/3684/1282/3908",25
"hsa04072","Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","47/2150","92/3905",0.510869565217391,0.927881698685541,-0.774714302484017,0.810967906671567,0.999999999625424,0.933583959550051,"4254/5291/1606/8611/387/5337/10411/1785/11069/5594/6655/160851/6009/8395/5159/6654/10000/8503/10672/2185/5290/5894/3845/5156/109/1950/23533/5899/185/5295/2768/1956/55326/22808/2207/56894/115/8613/255189/5604/23566/2885/5781/57121/1902/2475/4893",47
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","9/2150","19/3905",0.473684210526316,0.860342717258262,-0.675343251244477,0.817840701679956,0.999999999625424,0.933583959550051,"2328/4257/2327/2330/1558/316/4128/125/126",9
"hsa04961","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","10/2150","21/3905",0.476190476190476,0.864894795127353,-0.6870331475944,0.81796983088596,0.999999999625424,0.933583959550051,"477/483/1785/8766/1213/481/2776/5745/115/476",10
"hsa00030","Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","8/2150","17/3905",0.470588235294118,0.854719562243502,-0.664360871923049,0.818398430662269,0.999999999625424,0.933583959550051,"51071/5236/5226/5631/2539/7086/55276/6120",8
"hsa05200","Human Diseases","Cancer: overview","hsa05200","Pathways in cancer","163/2150","309/3905",0.527508090614887,0.958101904116806,-0.849374578459846,0.818412507255378,0.999999999625424,0.933583959550051,"1387/1870/4257/637/10928/330/355/3459/1495/4254/5733/5601/5291/3909/8454/3918/2773/387/6093/2255/998/5337/4292/5915/1906/1286/2932/8648/2122/3655/4616/1399/5594/3162/2033/6655/3091/9252/6789/284217/331/7976/3551/898/4233/8030/8453/6198/7704/329/867/1871/5159/3827/7474/10342/59345/6654/2034/2956/10000/6513/8503/10672/5290/51426/2322/1017/8202/1026/5732/2002/2770/91860/3597/5894/5468/9826/3845/7428/7482/9475/3572/3559/3601/5156/2113/324/23493/4193/54583/3915/1910/5879/4609/5292/109/3685/2250/2247/1950/675/5925/2100/2252/4089/3454/405/5899/185/817/5295/2768/1956/3688/2308/6921/2776/673/7484/3570/115/3716/7039/7855/7048/8323/840/6778/4088/4824/1398/6774/8313/1285/5604/5747/2353/23566/598/5728/54205/55970/1488/9134/2885/1728/29119/57121/6667/5727/613/4286/1282/3908/23365/114112/1902/7296/801/2475/4893/1147",163
"hsa05216","Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","12/2150","25/3905",0.48,0.871813953488372,-0.71159103653724,0.819625275464728,0.999999999625424,0.933583959550051,"4616/5594/8030/10342/51426/1026/5468/3845/4609/673/5604/4893",12
"hsa01210","Metabolism","Global and overview maps","hsa01210","2-Oxocarboxylic acid metabolism","7/2150","15/3905",0.466666666666667,0.847596899224806,-0.654485766489164,0.819902883453285,0.999999999625424,0.933583959550051,"586/594/4967/1629/3417/1737/3419",7
"hsa04742","Organismal Systems","Sensory system","hsa04742","Taste transduction","7/2150","15/3905",0.466666666666667,0.847596899224806,-0.654485766489164,0.819902883453285,0.999999999625424,0.933583959550051,"3710/6337/6326/10021/775/6328/3355",7
"hsa04360","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","59/2150","115/3905",0.51304347826087,0.931830131445905,-0.821215893281922,0.820391131062609,0.999999999625424,0.933583959550051,"6405/5291/2773/9423/387/6093/998/4775/10371/10512/5362/2932/1947/3983/5594/655/7976/4233/2051/5532/7474/8503/5533/5290/84612/1948/2770/64101/5894/7223/3845/9475/5879/658/5530/5170/85464/7220/817/5295/5921/56288/3688/2047/4690/5364/1073/5747/9723/22885/5781/5062/10509/5727/23365/9860/659/4893/5534",59
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","6/2150","13/3905",0.461538461538462,0.838282647584973,-0.646364442173685,0.822745936316289,0.999999999625424,0.933583959550051,"7173/316/81889/4128/125/126",6
"hsa00515","Metabolism","Glycan biosynthesis and metabolism","hsa00515","Mannose type O-glycan biosynthesis","6/2150","13/3905",0.461538461538462,0.838282647584973,-0.646364442173685,0.822745936316289,0.999999999625424,0.933583959550051,"2683/2218/10329/9215/148789/729920",6
"hsa00430","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","5/2150","11/3905",0.454545454545455,0.825581395348837,-0.641101437763311,0.82754687974583,0.999999999625424,0.933583959550051,"2328/2327/2687/2330/84890",5
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","19/2150","39/3905",0.487179487179487,0.884853905784138,-0.799808773645156,0.831956823446795,0.999999999625424,0.933583959550051,"2773/4905/2775/81539/2570/59345/5334/66008/2770/54407/2752/109/23710/774/775/115/2562/10243/55970",19
"hsa05016","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","64/2150","126/3905",0.507936507936508,0.922554448135843,-0.9779775365787,0.857425927773692,0.999999999625424,0.933583959550051,"1387/9821/9519/5431/5601/55102/113457/5289/6507/5978/23186/5714/2033/5706/5684/5687/5713/10382/5683/7019/5717/10891/10213/1385/8678/3092/4698/6874/5468/51164/1213/6875/5433/5440/774/112714/2776/90993/5701/84516/84790/3800/25942/3799/54205/5707/5708/79861/6667/127602/30849/5718/4217/7278/4541/4519/4536/4540/2475/4535/7052/2878/4539/4509",64
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","12/2150","26/3905",0.461538461538462,0.838282647584973,-0.91562782259042,0.867089569502979,0.999999999625424,0.933583959550051,"6646/338/5360/3988/9217/6272/948/4864/57552/19/51129/1581",12
"hsa05032","Human Diseases","Substance dependence","hsa05032","Morphine addiction","17/2150","36/3905",0.472222222222222,0.857687338501292,-0.949360155257435,0.868006670986011,0.999999999625424,0.933583959550051,"2773/5141/5151/2775/2570/10846/5144/59345/2770/50940/109/774/115/2562/55970/5138/5150",17
"hsa04911","Organismal Systems","Endocrine system","hsa04911","Insulin secretion","18/2150","38/3905",0.473684210526316,0.860342717258262,-0.957423039599514,0.868775522301509,0.999999999625424,0.933583959550051,"477/483/11069/3710/1386/6513/1385/468/109/481/817/775/2776/90993/115/476/3767/6262",18
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","8/2150","18/3905",0.444444444444444,0.807235142118863,-0.907177810239138,0.873631361980735,0.999999999625424,0.933583959550051,"3030/8942/39/7166/56267/316/883/4128",8
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","8/2150","18/3905",0.444444444444444,0.807235142118863,-0.907177810239138,0.873631361980735,0.999999999625424,0.933583959550051,"6401/355/3827/3586/3606/2776/4615/3250",8
"hsa04713","Organismal Systems","Environmental adaptation","hsa04713","Circadian entrainment","23/2150","48/3905",0.479166666666667,0.870300387596899,-1.0006220100201,0.874068867538082,0.999999999625424,0.933583959550051,"2983/2773/2775/3710/5594/9252/59345/1385/2770/91860/109/817/775/2977/2776/115/2982/2353/55970/5592/6262/801/9722",23
"hsa00250","Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","7/2150","16/3905",0.4375,0.794622093023256,-0.911025047286034,0.87734428363534,0.999999999625424,0.933583959550051,"159/5471/445/9945/2752/80150/2747",7
"hsa00650","Metabolism","Carbohydrate metabolism","hsa00650","Butanoate metabolism","7/2150","16/3905",0.4375,0.794622093023256,-0.911025047286034,0.87734428363534,0.999999999625424,0.933583959550051,"6296/65985/3030/79944/3157/39/3158",7
"hsa04913","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","7/2150","16/3905",0.4375,0.794622093023256,-0.911025047286034,0.87734428363534,0.999999999625424,0.933583959550051,"240/51478/1588/109/115/255189/8644",7
"hsa05022","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","112/2150","218/3905",0.513761467889908,0.933134200981438,-1.12442706531266,0.883745420422957,0.999999999625424,0.933583959550051,"57679/637/9821/355/5601/4287/55102/7132/113457/5289/5663/2932/25978/3710/5714/5594/7494/5706/5684/5687/1457/5713/7976/10382/5683/5532/22943/5717/5608/1432/1452/7474/10213/22926/5533/3709/10133/9217/8678/3092/468/4698/91860/5894/7326/51164/3845/1965/7482/324/5879/10010/79139/5861/5530/81631/5868/817/203228/10280/774/775/112714/2776/5603/673/7484/5701/824/7855/8323/1536/840/84516/84790/3800/8313/5604/3799/55669/598/54205/5707/488/5708/140775/79861/29110/7327/5071/127602/120892/30849/5718/4217/7278/6262/801/4541/4519/4536/4540/2475/51465/4535/6311/2878/4539/4893/5534/342371/4509",112
"hsa00860","Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","5/2150","12/3905",0.416666666666667,0.756782945736434,-0.933851927261944,0.889393579849081,0.999999999625424,0.933583959550051,"3052/3162/3163/2058/210",5
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","36/2150","74/3905",0.486486486486487,0.883595223130107,-1.118835301111,0.891705213729972,0.999999999625424,0.933583959550051,"5601/5291/2773/6416/1906/1286/2775/5594/6655/1432/59345/6654/1386/10000/8503/1385/5290/2770/468/5894/3845/1910/109/5295/1956/5603/90993/115/7048/1285/5604/2353/55970/2885/1282/4893",36
"hsa05020","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","63/2150","126/3905",0.5,0.908139534883721,-1.16000815051291,0.894352919974937,0.999999999625424,0.933583959550051,"5601/5291/113457/2932/3710/5714/5594/5706/5684/5687/1457/5713/10382/858/857/5683/727/5532/5717/1432/730/10213/1386/8503/1385/5533/5290/3709/468/4698/1965/3915/5879/5530/5295/774/4684/775/112714/5603/90993/5701/5580/1536/84790/3800/3799/54205/713/5707/5708/79861/5718/7278/6262/4541/4519/4536/4540/4535/4539/5534/4509",63
"hsa00603","Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","4/2150","10/3905",0.4,0.726511627906977,-0.958342413505789,0.898961662064495,0.999999999625424,0.933583959550051,"6482/2717/26301/4668",4
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","17/2150","37/3905",0.459459459459459,0.834506599622879,-1.11937056587843,0.900393978546497,0.999999999625424,0.933583959550051,"27430/586/2023/384/5230/1491/445/2752/3417/5631/875/102724560/7086/3419/4144/6470/6120",17
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","23/2150","49/3905",0.469387755102041,0.852539155196963,-1.14958693415703,0.901905316715706,0.999999999625424,0.933583959550051,"3909/3918/3161/1286/3655/284217/6696/948/3915/7057/22801/3685/8515/3680/3688/341640/3678/1293/1285/1605/1282/3908/3690",23
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","24/2150","51/3905",0.470588235294118,0.854719562243502,-1.15577140864584,0.902483972245406,0.999999999625424,0.933583959550051,"4199/2023/4200/5230/4967/39/84693/8803/3417/5226/4594/5631/1737/3098/83440/3099/2539/3101/51/7086/3419/6470/2747/6120",24
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","13/2150","29/3905",0.448275862068966,0.814194065757819,-1.11148157837557,0.902712362437063,0.999999999625424,0.933583959550051,"1387/23013/83737/5663/2033/8850/8650/23493/6868/9794/3516/1488/342371",13
"hsa04517","Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling","79/2150","157/3905",0.503184713375796,0.913923863131388,-1.21833964538595,0.903041688377982,0.999999999625424,0.933583959550051,"7414/5601/5291/9423/8832/387/998/5817/113457/5362/4133/2932/4897/7430/10580/5594/10382/51678/8976/653857/5376/9693/5818/1432/10096/5906/10000/6504/8503/9414/5290/84612/5908/3791/4301/8500/10451/4008/5879/5962/10097/8826/91807/5170/5295/5921/340156/57502/4478/56288/4684/81928/3688/2308/288/112714/23426/5603/4690/3678/4356/5584/84790/5604/11141/5747/22871/3684/9788/10458/25945/2885/79861/5781/5062/3786/7278/23607/3690",79
"hsa04740","Organismal Systems","Sensory system","hsa04740","Olfactory transduction","7/2150","17/3905",0.411764705882353,0.747879616963064,-1.15293511012635,0.91860638071649,0.999999999625424,0.933583959550051,"91860/109/123041/817/5592/5138/801",7
"hsa05012","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","59/2150","120/3905",0.491666666666667,0.893003875968992,-1.31753239009959,0.920569564555618,0.999999999625424,0.933583959550051,"55334/5601/2773/113457/3710/5714/7494/5706/5684/5687/5713/23516/10382/5683/5717/4891/10213/22926/1843/3709/2770/135/468/4698/91860/7326/201266/1965/64116/25800/27173/817/112714/5701/84790/3800/3799/55669/598/54205/5707/5708/79861/7327/5071/120892/4128/5718/4217/7278/801/4541/4519/4536/4540/51465/4535/4539/4509",59
"hsa03250","Genetic Information Processing","Information processing in viruses","hsa03250","Viral life cycle - HIV-1","20/2150","44/3905",0.454545454545455,0.825581395348837,-1.2876707164324,0.924739134706836,0.999999999625424,0.933583959550051,"1387/23534/27125/905/7514/2033/25939/11052/8850/22936/9525/9972/904/4131/85363/10955/5045/5903/10015/29082",20
"hsa00561","Metabolism","Lipid metabolism","hsa00561","Glycerolipid metabolism","15/2150","34/3905",0.441176470588235,0.801299589603283,-1.28784089249349,0.927659971343981,0.999999999625424,0.933583959550051,"1606/8611/9663/2717/160851/23175/129642/55326/137964/56894/8613/150763/128966744/57016/2710",15
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","37/2150","78/3905",0.474358974358974,0.861568276684556,-1.36675058887674,0.930467227312513,0.999999999625424,0.933583959550051,"240/330/3459/5601/3909/23118/3918/2773/7132/2775/3655/5594/284217/331/3551/5608/329/1432/10000/2770/3915/3586/7099/7097/5170/23533/3688/5603/3716/6774/598/54205/4615/3654/3908/51135/1147",37
"hsa04614","Organismal Systems","Endocrine system","hsa04614","Renin-angiotensin system","5/2150","13/3905",0.384615384615385,0.698568872987478,-1.20478327993657,0.931048357057076,0.999999999625424,0.933583959550051,"4012/57486/2028/185/290",5
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","46/2150","96/3905",0.479166666666667,0.870300387596899,-1.42398161600391,0.936407894016305,0.999999999625424,0.933583959550051,"637/330/355/3459/5291/23118/7132/27102/57506/6732/3551/6009/727/6347/329/5818/29915/10000/8503/29990/5290/718/440275/1965/6426/7097/3454/5451/8893/5295/3678/3716/598/54205/4615/5781/29110/3654/9021/5501/1978/51135/2475/1147/5500/3690",46
"hsa00514","Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","10/2150","24/3905",0.416666666666667,0.756782945736434,-1.32270622584093,0.936541768834862,0.999999999625424,0.933583959550051,"2683/23509/56913/117248/11226/2589/283464/56983/29071/64409",10
